Registry Name,ID,Has Block,Class
ebwizardry:novice_earth_wand,5011,false,electroblob.wizardry.item.ItemWand
ebwizardry:apprentice_earth_wand,5012,false,electroblob.wizardry.item.ItemWand
ebwizardry:advanced_earth_wand,5013,false,electroblob.wizardry.item.ItemWand
ebwizardry:master_earth_wand,5014,false,electroblob.wizardry.item.ItemWand
ebwizardry:novice_sorcery_wand,5015,false,electroblob.wizardry.item.ItemWand
ebwizardry:apprentice_sorcery_wand,5016,false,electroblob.wizardry.item.ItemWand
ebwizardry:advanced_sorcery_wand,5017,false,electroblob.wizardry.item.ItemWand
ebwizardry:master_sorcery_wand,5018,false,electroblob.wizardry.item.ItemWand
ebwizardry:novice_healing_wand,5019,false,electroblob.wizardry.item.ItemWand
ebwizardry:apprentice_healing_wand,5020,false,electroblob.wizardry.item.ItemWand
ebwizardry:advanced_healing_wand,5021,false,electroblob.wizardry.item.ItemWand
ebwizardry:master_healing_wand,5022,false,electroblob.wizardry.item.ItemWand
ebwizardry:spectral_sword,5023,false,electroblob.wizardry.item.ItemSpectralSword
ebwizardry:spectral_pickaxe,5024,false,electroblob.wizardry.item.ItemSpectralPickaxe
ebwizardry:spectral_bow,5025,false,electroblob.wizardry.item.ItemSpectralBow
ebwizardry:blank_scroll,5026,false,electroblob.wizardry.item.ItemBlankScroll
ebwizardry:magic_silk,5027,false,net.minecraft.item.Item
ebwizardry:small_mana_flask,5028,false,electroblob.wizardry.item.ItemManaFlask
ebwizardry:medium_mana_flask,5029,false,electroblob.wizardry.item.ItemManaFlask
ebwizardry:large_mana_flask,5030,false,electroblob.wizardry.item.ItemManaFlask
ebwizardry:storage_upgrade,5031,false,electroblob.wizardry.item.ItemWandUpgrade
ebwizardry:siphon_upgrade,5032,false,electroblob.wizardry.item.ItemWandUpgrade
ebwizardry:condenser_upgrade,5033,false,electroblob.wizardry.item.ItemWandUpgrade
ebwizardry:range_upgrade,5034,false,electroblob.wizardry.item.ItemWandUpgrade
ebwizardry:duration_upgrade,5035,false,electroblob.wizardry.item.ItemWandUpgrade
ebwizardry:cooldown_upgrade,5036,false,electroblob.wizardry.item.ItemWandUpgrade
ebwizardry:blast_upgrade,5037,false,electroblob.wizardry.item.ItemWandUpgrade
ebwizardry:attunement_upgrade,5038,false,electroblob.wizardry.item.ItemWandUpgrade
ebwizardry:melee_upgrade,5039,false,electroblob.wizardry.item.ItemWandUpgrade
ebwizardry:flaming_axe,5040,false,electroblob.wizardry.item.ItemFlamingAxe
ebwizardry:frost_axe,5041,false,electroblob.wizardry.item.ItemFrostAxe
ebwizardry:identification_scroll,5042,false,electroblob.wizardry.item.ItemIdentificationScroll
ebwizardry:resplendent_thread,5043,false,electroblob.wizardry.item.ItemArmourUpgrade
ebwizardry:crystal_silver_plating,5044,false,electroblob.wizardry.item.ItemArmourUpgrade
ebwizardry:ethereal_crystalweave,5045,false,electroblob.wizardry.item.ItemArmourUpgrade
ebwizardry:astral_diamond,5046,false,null
ebwizardry:purifying_elixir,5047,false,electroblob.wizardry.item.ItemPurifyingElixir
ebwizardry:firebomb,5048,false,electroblob.wizardry.item.ItemFirebomb
ebwizardry:poison_bomb,5049,false,electroblob.wizardry.item.ItemPoisonBomb
ebwizardry:smoke_bomb,5050,false,electroblob.wizardry.item.ItemSmokeBomb
ebwizardry:spark_bomb,5051,false,electroblob.wizardry.item.ItemSparkBomb
ebwizardry:spectral_dust,5052,false,electroblob.wizardry.item.ItemSpectralDust
ebwizardry:wizard_hat,5053,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_robe,5054,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_leggings,5055,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_boots,5056,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_hat_fire,5057,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_robe_fire,5058,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_leggings_fire,5059,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_boots_fire,5060,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_hat_ice,5061,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_robe_ice,5062,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_leggings_ice,5063,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_boots_ice,5064,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_hat_lightning,5065,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_robe_lightning,5066,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_leggings_lightning,5067,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_boots_lightning,5068,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_hat_necromancy,5069,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_robe_necromancy,5070,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_leggings_necromancy,5071,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_boots_necromancy,5072,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_hat_earth,5073,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_robe_earth,5074,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_leggings_earth,5075,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_boots_earth,5076,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_hat_sorcery,5077,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_robe_sorcery,5078,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_leggings_sorcery,5079,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_boots_sorcery,5080,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_hat_healing,5081,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_robe_healing,5082,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_leggings_healing,5083,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:wizard_boots_healing,5084,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_hat,5085,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_robe,5086,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_leggings,5087,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_boots,5088,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_hat_fire,5089,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_robe_fire,5090,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_leggings_fire,5091,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_boots_fire,5092,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_hat_ice,5093,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_robe_ice,5094,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_leggings_ice,5095,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_boots_ice,5096,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_hat_lightning,5097,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_robe_lightning,5098,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_leggings_lightning,5099,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_boots_lightning,5100,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_hat_necromancy,5101,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_robe_necromancy,5102,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_leggings_necromancy,5103,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_boots_necromancy,5104,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_hat_earth,5105,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_robe_earth,5106,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_leggings_earth,5107,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_boots_earth,5108,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_hat_sorcery,5109,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_robe_sorcery,5110,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_leggings_sorcery,5111,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_boots_sorcery,5112,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_hat_healing,5113,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_robe_healing,5114,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_leggings_healing,5115,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:sage_boots_healing,5116,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_helmet,5117,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_chestplate,5118,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_leggings,5119,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_boots,5120,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_helmet_fire,5121,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_chestplate_fire,5122,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_leggings_fire,5123,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_boots_fire,5124,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_helmet_ice,5125,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_chestplate_ice,5126,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_leggings_ice,5127,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_boots_ice,5128,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_helmet_lightning,5129,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_chestplate_lightning,5130,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_leggings_lightning,5131,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_boots_lightning,5132,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_helmet_necromancy,5133,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_chestplate_necromancy,5134,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_leggings_necromancy,5135,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_boots_necromancy,5136,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_helmet_earth,5137,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_chestplate_earth,5138,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_leggings_earth,5139,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_boots_earth,5140,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_helmet_sorcery,5141,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_chestplate_sorcery,5142,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_leggings_sorcery,5143,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_boots_sorcery,5144,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_helmet_healing,5145,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_chestplate_healing,5146,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_leggings_healing,5147,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:battlemage_boots_healing,5148,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_hood,5149,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_robe,5150,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_leggings,5151,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_boots,5152,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_hood_fire,5153,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_robe_fire,5154,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_leggings_fire,5155,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_boots_fire,5156,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_hood_ice,5157,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_robe_ice,5158,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_leggings_ice,5159,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_boots_ice,5160,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_hood_lightning,5161,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_robe_lightning,5162,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_leggings_lightning,5163,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_boots_lightning,5164,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_hood_necromancy,5165,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_robe_necromancy,5166,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_leggings_necromancy,5167,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_boots_necromancy,5168,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_hood_earth,5169,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_robe_earth,5170,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_leggings_earth,5171,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_boots_earth,5172,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_hood_sorcery,5173,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_robe_sorcery,5174,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_leggings_sorcery,5175,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_boots_sorcery,5176,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_hood_healing,5177,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_robe_healing,5178,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_leggings_healing,5179,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:warlock_boots_healing,5180,false,electroblob.wizardry.item.ItemWizardArmour
ebwizardry:spectral_helmet,5181,false,electroblob.wizardry.item.ItemSpectralArmour
ebwizardry:spectral_chestplate,5182,false,electroblob.wizardry.item.ItemSpectralArmour
ebwizardry:spectral_leggings,5183,false,electroblob.wizardry.item.ItemSpectralArmour
ebwizardry:spectral_boots,5184,false,electroblob.wizardry.item.ItemSpectralArmour
ebwizardry:lightning_hammer,5185,false,electroblob.wizardry.item.ItemLightningHammer
ebwizardry:flamecatcher,5186,false,electroblob.wizardry.item.ItemFlamecatcher
ebwizardry:ring_condensing,5187,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_siphoning,5188,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_battlemage,5189,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_combustion,5190,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_fire_melee,5191,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_fire_biome,5192,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_disintegration,5193,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_meteor,5194,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_ice_melee,5195,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_ice_biome,5196,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_arcane_frost,5197,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_shattering,5198,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_lightning_melee,5199,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_storm,5200,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_seeking,5201,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_hammer,5202,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_stormcloud,5203,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_soulbinding,5204,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_leeching,5205,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_necromancy_melee,5206,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_mind_control,5207,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_poison,5208,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_earth_melee,5209,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_earth_biome,5210,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_full_moon,5211,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_evoker,5212,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_extraction,5213,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_mana_return,5214,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_blockwrangler,5215,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_conjurer,5216,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_defender,5217,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_paladin,5218,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:ring_interdiction,5219,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:amulet_arcane_defence,5220,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:amulet_warding,5221,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:amulet_wisdom,5222,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:amulet_fire_protection,5223,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:amulet_fire_cloaking,5224,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:amulet_ice_immunity,5225,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:amulet_ice_protection,5226,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:amulet_frost_warding,5227,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:amulet_potential,5228,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:amulet_channeling,5229,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:amulet_lich,5230,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:amulet_wither_immunity,5231,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:amulet_glide,5232,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:amulet_banishing,5233,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:amulet_anchoring,5234,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:amulet_recovery,5235,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:amulet_transience,5236,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:amulet_resurrection,5237,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:amulet_auto_shield,5238,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:amulet_absorption,5239,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:charm_haggler,5240,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:charm_experience_tome,5241,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:charm_move_speed,5242,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:charm_spell_discovery,5243,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:charm_auto_smelt,5244,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:charm_lava_walking,5245,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:charm_storm,5246,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:charm_minion_health,5247,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:charm_minion_variants,5248,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:charm_undead_helmets,5249,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:charm_hunger_casting,5250,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:charm_flight,5251,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:charm_growth,5252,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:charm_abseiling,5253,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:charm_silk_touch,5254,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:charm_sixth_sense,5255,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:charm_stop_time,5256,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:charm_light,5257,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:charm_transportation,5258,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:charm_black_hole,5259,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:charm_mount_teleporting,5260,false,electroblob.wizardry.item.ItemArtefact
ebwizardry:charm_feeding,5261,false,electroblob.wizardry.item.ItemArtefact
enderio:item_enderface,5262,false,crazypants.enderio.base.item.enderface.ItemEnderface
enderio:item_conduit_facade,5263,false,crazypants.enderio.base.conduit.facade.ItemConduitFacade
enderio:item_basic_capacitor,5264,false,crazypants.enderio.base.capacitor.ItemCapacitor
enderio:block_alloy,5265,true,crazypants.enderio.base.material.alloy.ItemBlockAlloy
enderio:item_alloy_ingot,5266,false,crazypants.enderio.base.material.alloy.ItemAlloy
enderio:item_alloy_nugget,5267,false,crazypants.enderio.base.material.alloy.ItemAlloy
enderio:item_alloy_ball,5268,false,crazypants.enderio.base.material.alloy.ItemAlloy
enderio:item_material,5269,false,crazypants.enderio.base.material.material.ItemMaterial
enderio:item_broken_spawner,5270,false,crazypants.enderio.base.item.spawner.ItemBrokenSpawner
enderio:block_infinity_fog,5271,true,crazypants.enderio.base.block.painted.BlockItemPaintedBlock
enderio:block_infinity,5272,true,null
enderio:block_holy_fog,5273,true,crazypants.enderio.base.ItemEIO
enderio:block_holier_fog,5274,true,crazypants.enderio.base.ItemEIO
enderio:block_dark_steel_anvil,5275,true,net.minecraft.item.ItemAnvilBlock
enderio:block_dark_paper_anvil,5276,true,net.minecraft.item.ItemAnvilBlock
enderio:block_dark_steel_ladder,5277,true,net.minecraft.item.ItemBlock
enderio:block_dark_iron_bars,5278,true,crazypants.enderio.base.block.darksteel.BlastResistantItemBlock
enderio:block_dark_steel_trapdoor,5279,true,crazypants.enderio.base.block.darksteel.BlastResistantItemBlock
enderio:block_dark_steel_door,5280,false,crazypants.enderio.base.block.darksteel.door.BlockItemDarkSteelDoor
enderio:block_reinforced_obsidian,5281,true,crazypants.enderio.base.ItemEIO
enderio:block_self_resetting_lever5,5282,true,net.minecraft.item.ItemBlock
enderio:block_self_resetting_lever10,5283,true,net.minecraft.item.ItemBlock
enderio:block_self_resetting_lever30,5284,true,net.minecraft.item.ItemBlock
enderio:block_self_resetting_lever60,5285,true,net.minecraft.item.ItemBlock
enderio:block_self_resetting_lever300,5286,true,net.minecraft.item.ItemBlock
enderio:block_self_resetting_lever5i,5287,true,net.minecraft.item.ItemBlock
enderio:block_self_resetting_lever10i,5288,true,net.minecraft.item.ItemBlock
enderio:block_self_resetting_lever30i,5289,true,net.minecraft.item.ItemBlock
enderio:block_self_resetting_lever60i,5290,true,net.minecraft.item.ItemBlock
enderio:block_self_resetting_lever300i,5291,true,net.minecraft.item.ItemBlock
enderio:block_decoration1,5292,true,null
enderio:block_decoration2,5293,true,null
enderio:block_decoration3,5294,true,null
enderio:block_industrial_insulation,5295,true,crazypants.enderio.base.ItemEIO
enderio:block_end_iron_bars,5296,true,net.minecraft.item.ItemBlock
enderio:block_confusion_charge,5297,true,net.minecraft.item.ItemBlock
enderio:block_concussion_charge,5298,true,net.minecraft.item.ItemBlock
enderio:block_ender_charge,5299,true,net.minecraft.item.ItemBlock
enderio:block_painted_fence,5300,true,crazypants.enderio.base.block.painted.BlockItemPaintedBlock
enderio:block_painted_stone_fence,5301,true,crazypants.enderio.base.block.painted.BlockItemPaintedBlock
enderio:block_painted_fence_gate,5302,true,crazypants.enderio.base.block.painted.BlockItemPaintedBlock
enderio:block_painted_wall,5303,true,crazypants.enderio.base.block.painted.BlockItemPaintedBlock
enderio:block_painted_stair,5304,true,crazypants.enderio.base.block.painted.BlockItemPaintedBlock
enderio:block_painted_stone_stair,5305,true,crazypants.enderio.base.block.painted.BlockItemPaintedBlock
enderio:block_painted_slab,5306,true,crazypants.enderio.base.block.painted.BlockItemPaintedSlab
enderio:block_painted_stone_slab,5307,true,crazypants.enderio.base.block.painted.BlockItemPaintedSlab
enderio:block_painted_glowstone,5308,true,crazypants.enderio.base.block.painted.BlockItemPaintedBlock
enderio:block_painted_glowstone_solid,5309,true,crazypants.enderio.base.block.painted.BlockItemPaintedBlock
enderio:block_painted_carpet,5310,true,crazypants.enderio.base.block.painted.BlockItemPaintedBlock
enderio:block_painted_pressure_plate,5311,true,crazypants.enderio.base.block.painted.BlockItemPaintedPressurePlate
enderio:block_painted_redstone,5312,true,crazypants.enderio.base.block.painted.BlockItemPaintedBlock
enderio:block_painted_redstone_solid,5313,true,crazypants.enderio.base.block.painted.BlockItemPaintedBlock
enderio:block_painted_stone,5314,true,crazypants.enderio.base.block.painted.BlockItemPaintedBlock
enderio:block_painted_sand,5315,true,crazypants.enderio.base.block.painted.BlockItemPaintedBlock
enderio:block_painted_wooden_trapdoor,5316,true,crazypants.enderio.base.block.painted.BlockItemPaintedBlock
enderio:block_painted_iron_trapdoor,5317,true,crazypants.enderio.base.block.painted.BlockItemPaintedBlock
enderio:block_painted_dark_steel_trapdoor,5318,true,crazypants.enderio.base.block.painted.BlockItemPaintedBlock
enderio:block_painted_wooden_door,5319,false,crazypants.enderio.base.block.painted.BlockItemPaintedDoor
enderio:block_painted_iron_door,5320,false,crazypants.enderio.base.block.painted.BlockItemPaintedDoor
enderio:block_painted_dark_steel_door,5321,false,crazypants.enderio.base.block.painted.BlockItemPaintedDoor
enderio:block_painted_workbench,5322,true,crazypants.enderio.base.block.painted.BlockItemPaintedBlock
enderio:block_painted_reinforced_obsidian,5323,true,crazypants.enderio.base.block.painted.BlockItemPaintedBlock
enderio:block_painted_reinforced_obsidian_nonsolid,5324,true,crazypants.enderio.base.block.painted.BlockItemPaintedBlock
enderio:block_painted_packed_ice,5325,true,crazypants.enderio.base.block.painted.BlockItemPaintedBlock
enderio:block_painted_packed_ice_solid,5326,true,crazypants.enderio.base.block.painted.BlockItemPaintedBlock
enderio:block_exit_rail,5327,true,net.minecraft.item.ItemBlock
enderio:item_conduit_probe,5328,false,crazypants.enderio.base.item.conduitprobe.ItemConduitProbe
enderio:item_yeta_wrench,5329,false,crazypants.enderio.base.item.yetawrench.ItemYetaWrench
enderio:item_xp_transfer,5330,false,crazypants.enderio.base.item.xptransfer.ItemXpTransfer
enderio:item_cold_fire_igniter,5331,false,crazypants.enderio.base.item.coldfire.ItemColdFireIgniter
enderio:item_coord_selector,5332,false,crazypants.enderio.base.item.coordselector.ItemCoordSelector
enderio:item_location_printout,5333,false,crazypants.enderio.base.item.coordselector.ItemLocationPrintout
enderio:item_travel_staff,5334,false,crazypants.enderio.base.item.travelstaff.ItemTravelStaff
enderio:item_rod_of_return,5335,false,crazypants.enderio.base.item.rodofreturn.ItemRodOfReturn
enderio:item_magnet,5336,false,crazypants.enderio.base.item.magnet.ItemMagnet
